Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount_Pct,Sales,Cost,Profit,Payment_Mode,Order_Status,Ship_Date,Salesperson
ORD00192,2025-06-12,CUST0169,Simran Kumar,West,Maharashtra,Appliances,Appliances,Refrigerator,5,42892,10,193014.0,166862.87,26151.13,UPI,Delivered,2025-06-14,Sonia
ORD00072,2025-06-12,CUST0288,Ankit Malhotra,North,Punjab,Accessories,Accessories,Mouse,5,2811,10,12649.5,10459.88,2189.62,Net Banking,Delivered,2025-06-19,Pallavi
ORD00633,2025-06-13,CUST0111,Priya Joshi,East,West Bengal,Appliances,Appliances,Mixer Grinder,3,6993,15,17832.15,16560.34,1271.81,UPI,Delivered,2025-06-17,Tarun
ORD00917,2025-06-13,CUST0212,Nisha Singh,South,Telangana,Furniture,Furniture,Sofa Set,3,69100,5,196935.0,149922.9,47012.1,Net Banking,Delivered,2025-06-16,Deepak
ORD00925,2025-06-13,CUST0141,Arjun Verma,South,Tamil Nadu,Electronics,Electronics,Wireless Headphones,2,4842,5,9199.8,7390.49,1809.31,Credit Card,Delivered,2025-06-17,Pallavi
ORD00008,2025-06-13,CUST0111,Priya Joshi,West,Rajasthan,Electronics,Electronics,LED TV 55,3,46618,5,132861.3,102077.6,30783.7,Cash on Delivery,Delivered,2025-06-18,Aman
ORD00140,2025-06-13,CUST0101,Neha Malhotra,West,Gujarat,Appliances,Appliances,Washing Machine,5,54088,20,216352.0,239518.12,-23166.12,Net Banking,Delivered,2025-06-17,Raj
ORD00789,2025-06-13,CUST0219,Sneha Joshi,South,Tamil Nadu,Appliances,Appliances,Washing Machine,3,35865,0,107595.0,87443.41,20151.59,Debit Card,Delivered,2025-06-18,Pallavi
ORD00500,2025-06-14,CUST0252,Nisha Mehta,West,Goa,Furniture,Furniture,Sofa Set,3,51957,10,140283.9,129785.98,10497.92,Debit Card,Delivered,2025-06-20,Tarun
ORD00516,2025-06-14,CUST0109,Meera Malhotra,North,Uttar Pradesh,Furniture,Furniture,Sofa Set,3,39626,15,101046.3,85991.99,15054.31,Cash on Delivery,Cancelled,2025-06-18,Tarun
ORD00016,2025-06-14,CUST0186,Amit Singh,North,Uttar Pradesh,Furniture,Furniture,Bookshelf,4,8399,0,33596.0,29568.14,4027.86,UPI,Processing,2025-06-18,Yash
ORD00050,2025-06-15,CUST0205,Kavya Joshi,North,Delhi,Appliances,Appliances,Refrigerator,2,36346,10,65422.8,64303.43,1119.37,Debit Card,Delivered,2025-06-21,Kavita
ORD00742,2025-06-15,CUST0246,Nisha Joshi,South,Tamil Nadu,Electronics,Electronics,Laptop Pro 14,2,71667,10,129000.6,114323.49,14677.11,UPI,Delivered,2025-06-19,Pallavi
ORD00379,2025-06-16,CUST0162,Arjun Malhotra,West,Maharashtra,Accessories,Accessories,USB Hub,3,1898,10,5124.6,4178.47,946.13,UPI,Shipped,2025-06-23,Mohit
ORD00592,2025-06-16,CUST0217,Nisha Sharma,East,Odisha,Electronics,Electronics,LED TV 55,2,59326,15,100854.2,81284.97,19569.23,Debit Card,Delivered,2025-06-17,Deepak
ORD00791,2025-06-17,CUST0179,Amit Patel,North,Haryana,Furniture,Furniture,Bed Frame,2,20148,10,36266.4,36120.99,145.41,Credit Card,Processing,2025-06-19,Aman
ORD00642,2025-06-17,CUST0169,Simran Kumar,South,Kerala,Appliances,Appliances,Microwave Oven,4,15082,5,57311.6,46380.3,10931.3,UPI,Shipped,2025-06-19,Aman
ORD00115,2025-06-17,CUST0188,Rahul Mehta,East,West Bengal,Electronics,Electronics,Laptop Pro 14,4,64095,5,243561.0,212540.6,31020.4,Credit Card,Delivered,2025-06-19,Aman
ORD00832,2025-06-17,CUST0264,Meera Verma,South,Tamil Nadu,Electronics,Electronics,Smartphone X,1,37810,0,37810.0,30016.55,7793.45,Debit Card,Delivered,2025-06-20,Aman
ORD00009,2025-06-18,CUST0232,Sneha Kumar,East,West Bengal,Electronics,Electronics,Smartphone X,2,26750,20,42800.0,47343.64,-4543.64,Credit Card,Delivered,2025-06-21,Yash
ORD00665,2025-06-19,CUST0116,Tanya Kumar,North,Haryana,Electronics,Electronics,Smartphone X,4,37846,15,128676.4,113829.76,14846.64,UPI,Delivered,2025-06-25,Pallavi
ORD00796,2025-06-19,CUST0143,Tanya Verma,West,Goa,Electronics,Electronics,Wireless Headphones,4,4585,0,18340.0,12698.49,5641.51,Cash on Delivery,Delivered,2025-06-24,Raj
ORD00954,2025-06-19,CUST0297,Neha Singh,West,Gujarat,Electronics,Electronics,Tablet Plus,3,22288,20,53491.2,59248.71,-5757.51,Credit Card,Shipped,2025-06-26,Yash
ORD00696,2025-06-19,CUST0199,Ravi Verma,East,Odisha,Appliances,Appliances,Air Conditioner,2,47451,10,85411.8,72981.9,12429.9,Credit Card,Delivered,2025-06-22,Mohit
ORD00720,2025-06-20,CUST0297,Neha Singh,West,Gujarat,Accessories,Accessories,Webcam,4,2703,5,10271.4,7621.87,2649.53,Net Banking,Delivered,2025-06-27,Sonia
ORD00151,2025-06-20,CUST0268,Kavya Patel,West,Maharashtra,Furniture,Furniture,Bookshelf,2,15288,10,27518.4,21352.55,6165.85,Net Banking,Shipped,2025-06-22,Raj
ORD00435,2025-06-20,CUST0228,Tanya Yadav,North,Haryana,Furniture,Furniture,Study Table,4,17003,5,64611.4,47662.97,16948.43,UPI,Delivered,2025-06-25,Mohit
ORD00136,2025-06-21,CUST0177,Nisha Mehta,South,Karnataka,Appliances,Appliances,Washing Machine,1,31706,10,28535.4,26939.75,1595.65,Debit Card,Processing,2025-06-26,Sonia
ORD00920,2025-06-21,CUST0252,Nisha Mehta,North,Haryana,Electronics,Electronics,Smartphone X,5,52178,5,247845.5,199877.79,47967.71,Cash on Delivery,Processing,2025-06-24,Tarun
ORD00772,2025-06-21,CUST0207,Pooja Malhotra,West,Maharashtra,Electronics,Electronics,LED TV 55,5,52272,0,261360.0,191828.16,69531.84,Net Banking,Processing,2025-06-23,Kavita
ORD00065,2025-06-22,CUST0138,Rohan Mehta,South,Telangana,Electronics,Electronics,Smartphone X,5,42849,15,182108.25,183483.93,-1375.68,Cash on Delivery,Delivered,2025-06-25,Yash
ORD00885,2025-06-22,CUST0187,Amit Kumar,West,Goa,Appliances,Appliances,Microwave Oven,1,13447,0,13447.0,10399.99,3047.01,Debit Card,Delivered,2025-06-25,Yash
ORD00707,2025-06-22,CUST0215,Amit Yadav,South,Karnataka,Electronics,Electronics,Smartphone X,2,21225,10,38205.0,35440.06,2764.94,Debit Card,Delivered,2025-06-29,Pallavi
ORD00134,2025-06-22,CUST0110,Rahul Patel,South,Karnataka,Furniture,Furniture,Sofa Set,5,51027,0,255135.0,215514.54,39620.46,Net Banking,Delivered,2025-06-28,Aman
ORD00895,2025-06-24,CUST0291,Tanya Singh,East,Bihar,Accessories,Accessories,Webcam,1,1577,0,1577.0,1144.75,432.25,Debit Card,Delivered,2025-07-01,Tarun
ORD00297,2025-06-24,CUST0124,Vikram Yadav,West,Maharashtra,Accessories,Accessories,Mouse,4,744,15,2529.6,2106.36,423.24,Credit Card,Delivered,2025-06-27,Aman
ORD00467,2025-06-24,CUST0142,Vikram Singh,South,Kerala,Electronics,Electronics,Smartphone X,2,32559,15,55350.3,44727.4,10622.9,UPI,Delivered,2025-06-29,Raj
ORD00444,2025-06-24,CUST0120,Amit Singh,South,Kerala,Furniture,Furniture,Study Table,1,20511,15,17434.35,16406.22,1028.13,UPI,Returned,2025-06-26,Mohit
ORD00865,2025-06-25,CUST0297,Neha Singh,South,Tamil Nadu,Furniture,Furniture,Sofa Set,3,36549,10,98682.3,92941.97,5740.33,Credit Card,Cancelled,2025-06-27,Mohit
ORD00588,2025-06-25,CUST0196,Nisha Sharma,North,Haryana,Furniture,Furniture,Sofa Set,5,59886,10,269487.0,222467.31,47019.69,UPI,Delivered,2025-06-30,Aman
ORD00606,2025-06-25,CUST0243,Rahul Sharma,South,Telangana,Appliances,Appliances,Washing Machine,5,34197,0,170985.0,140751.8,30233.2,UPI,Shipped,2025-06-28,Kavita
ORD00872,2025-06-26,CUST0121,Aarav Verma,South,Tamil Nadu,Appliances,Appliances,Microwave Oven,2,10661,15,18123.7,14838.47,3285.23,UPI,Delivered,2025-06-30,Pallavi
ORD00768,2025-06-26,CUST0140,Arjun Patel,West,Rajasthan,Accessories,Accessories,Mouse,1,2676,15,2274.6,2004.06,270.54,UPI,Shipped,2025-07-03,Deepak
ORD00644,2025-06-27,CUST0200,Kavya Patel,South,Karnataka,Furniture,Furniture,Bed Frame,2,44081,20,70529.6,68113.72,2415.88,Debit Card,Delivered,2025-07-04,Tarun
ORD00202,2025-06-27,CUST0249,Rohan Gupta,North,Haryana,Appliances,Appliances,Washing Machine,2,39696,10,71452.8,70276.42,1176.38,Cash on Delivery,Delivered,2025-07-04,Deepak
ORD00697,2025-06-27,CUST0291,Tanya Singh,South,Kerala,Appliances,Appliances,Refrigerator,3,34937,10,94329.9,80349.16,13980.74,UPI,Shipped,2025-07-03,Pallavi
ORD00951,2025-06-27,CUST0203,Aarav Joshi,East,Odisha,Electronics,Electronics,Tablet Plus,1,35224,5,33462.8,29006.9,4455.9,Credit Card,Returned,2025-07-02,Mohit
ORD00965,2025-06-28,CUST0139,Rahul Yadav,South,Tamil Nadu,Furniture,Furniture,Office Chair,4,15546,10,55965.6,53976.03,1989.57,Credit Card,Delivered,2025-07-04,Mohit
ORD00778,2025-06-28,CUST0135,Sneha Malhotra,West,Rajasthan,Electronics,Electronics,Smartphone X,4,41345,0,165380.0,143785.89,21594.11,Net Banking,Returned,2025-07-01,Aman
ORD00429,2025-06-28,CUST0204,Sneha Gupta,South,Karnataka,Appliances,Appliances,Mixer Grinder,3,3187,15,8126.85,8529.0,-402.15,Credit Card,Delivered,2025-07-05,Raj
ORD00294,2025-06-29,CUST0109,Meera Malhotra,South,Kerala,Appliances,Appliances,Air Conditioner,5,57773,10,259978.5,251517.11,8461.39,Net Banking,Delivered,2025-07-06,Aman
ORD00542,2025-06-29,CUST0213,Simran Sharma,East,West Bengal,Furniture,Furniture,Office Chair,4,14654,10,52754.4,48723.74,4030.66,Debit Card,Delivered,2025-07-04,Pallavi
ORD00571,2025-06-29,CUST0121,Aarav Verma,East,Odisha,Appliances,Appliances,Mixer Grinder,5,8656,5,41116.0,37287.0,3829.0,UPI,Delivered,2025-07-06,Mohit
ORD00400,2025-06-29,CUST0232,Sneha Kumar,West,Goa,Electronics,Electronics,Laptop Pro 14,5,57917,10,260626.5,204547.55,56078.95,UPI,Delivered,2025-06-30,Tarun
ORD00430,2025-06-29,CUST0291,Tanya Singh,North,Punjab,Electronics,Electronics,Laptop Pro 14,3,69356,0,208068.0,170854.52,37213.48,UPI,Delivered,2025-07-06,Yash
ORD00731,2025-06-30,CUST0237,Tanya Patel,North,Punjab,Furniture,Furniture,Office Chair,1,16360,15,13906.0,13810.93,95.07,UPI,Processing,2025-07-01,Deepak
ORD00438,2025-06-30,CUST0147,Rohan Mehta,West,Rajasthan,Furniture,Furniture,Study Table,4,12178,15,41405.2,39235.99,2169.21,Net Banking,Delivered,2025-07-05,Sonia
ORD00888,2025-07-01,CUST0287,Neha Gupta,North,Haryana,Furniture,Furniture,Study Table,2,8299,10,14938.2,13212.68,1725.52,Credit Card,Returned,2025-07-07,Sonia
ORD00597,2025-07-01,CUST0138,Rohan Mehta,East,Bihar,Appliances,Appliances,Microwave Oven,3,9410,10,25407.0,19987.68,5419.32,Credit Card,Delivered,2025-07-07,Pallavi
ORD00131,2025-07-01,CUST0262,Neha Gupta,South,Karnataka,Electronics,Electronics,Laptop Pro 14,3,56813,15,144873.15,131397.45,13475.7,UPI,Cancelled,2025-07-04,Raj
ORD00019,2025-07-02,CUST0207,Pooja Malhotra,South,Karnataka,Electronics,Electronics,LED TV 55,4,59495,10,214182.0,209417.93,4764.07,Cash on Delivery,Delivered,2025-07-09,Mohit
ORD00468,2025-07-02,CUST0228,Tanya Yadav,West,Maharashtra,Accessories,Accessories,Keyboard,5,1071,5,5087.25,4780.46,306.79,Net Banking,Processing,2025-07-09,Raj
ORD00448,2025-07-02,CUST0286,Kavya Patel,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,2,61380,0,122760.0,102986.09,19773.91,UPI,Delivered,2025-07-03,Yash
ORD00027,2025-07-03,CUST0216,Vikram Gupta,North,Punjab,Appliances,Appliances,Washing Machine,2,50926,10,91666.8,90725.22,941.58,Credit Card,Processing,2025-07-10,Yash
ORD00088,2025-07-03,CUST0240,Rohan Gupta,East,West Bengal,Appliances,Appliances,Mixer Grinder,3,8382,0,25146.0,18872.67,6273.33,Debit Card,Delivered,2025-07-08,Tarun
ORD00609,2025-07-03,CUST0207,Pooja Malhotra,East,Odisha,Electronics,Electronics,Wireless Headphones,5,4940,20,19760.0,19171.46,588.54,UPI,Delivered,2025-07-10,Raj
ORD00562,2025-07-03,CUST0225,Rahul Verma,North,Uttar Pradesh,Furniture,Furniture,Bookshelf,2,11867,0,23734.0,18037.71,5696.29,Cash on Delivery,Delivered,2025-07-07,Aman
ORD00981,2025-07-04,CUST0111,Priya Joshi,South,Karnataka,Accessories,Accessories,Phone Cover,3,1003,20,2407.2,2527.76,-120.56,UPI,Delivered,2025-07-08,Pallavi
ORD00028,2025-07-04,CUST0223,Kavya Verma,East,Jharkhand,Accessories,Accessories,Mouse,1,1878,5,1784.1,1484.89,299.21,Net Banking,Processing,2025-07-05,Raj
ORD00751,2025-07-04,CUST0148,Ravi Malhotra,North,Uttar Pradesh,Appliances,Appliances,Refrigerator,4,35382,15,120298.8,124098.49,-3799.69,UPI,Returned,2025-07-05,Deepak
ORD00325,2025-07-04,CUST0227,Manish Gupta,West,Rajasthan,Accessories,Accessories,Keyboard,1,1178,20,942.4,919.8,22.6,UPI,Delivered,2025-07-08,Deepak
ORD00878,2025-07-04,CUST0243,Rahul Sharma,East,Jharkhand,Furniture,Furniture,Sofa Set,2,67919,15,115462.3,108927.52,6534.78,Debit Card,Processing,2025-07-10,Raj
ORD00831,2025-07-05,CUST0186,Amit Singh,North,Uttar Pradesh,Accessories,Accessories,Keyboard,3,1365,0,4095.0,3260.11,834.89,UPI,Delivered,2025-07-08,Varun
ORD00318,2025-07-05,CUST0124,Vikram Yadav,North,Delhi,Appliances,Appliances,Mixer Grinder,4,4540,5,17252.0,15264.85,1987.15,Credit Card,Delivered,2025-07-07,Yash
ORD00422,2025-07-06,CUST0256,Priya Singh,West,Rajasthan,Electronics,Electronics,Laptop Pro 14,4,64499,15,219296.6,221178.95,-1882.35,Net Banking,Delivered,2025-07-10,Varun
ORD00806,2025-07-06,CUST0295,Arjun Gupta,West,Rajasthan,Electronics,Electronics,Wireless Headphones,2,8746,10,15742.8,13124.42,2618.38,UPI,Cancelled,2025-07-07,Varun
ORD00943,2025-07-06,CUST0263,Aarav Sharma,East,West Bengal,Electronics,Electronics,Tablet Plus,3,21665,15,55245.75,51191.85,4053.9,UPI,Delivered,2025-07-11,Mohit
ORD00419,2025-07-06,CUST0211,Pooja Mehta,East,West Bengal,Appliances,Appliances,Washing Machine,2,32570,15,55369.0,47023.98,8345.02,Credit Card,Processing,2025-07-13,Mohit
ORD00890,2025-07-06,CUST0237,Tanya Patel,North,Punjab,Electronics,Electronics,Smartphone X,1,22994,15,19544.9,15639.91,3904.99,UPI,Delivered,2025-07-13,Pallavi
ORD00352,2025-07-07,CUST0155,Arjun Yadav,West,Maharashtra,Furniture,Furniture,Office Chair,3,14379,10,38823.3,37046.11,1777.19,Credit Card,Shipped,2025-07-14,Varun
ORD00860,2025-07-08,CUST0185,Sneha Verma,North,Punjab,Electronics,Electronics,LED TV 55,1,38010,5,36109.5,31238.08,4871.42,UPI,Shipped,2025-07-14,Sonia
ORD00698,2025-07-08,CUST0118,Ravi Patel,East,Jharkhand,Appliances,Appliances,Refrigerator,1,67886,5,64491.7,49028.09,15463.61,Debit Card,Shipped,2025-07-13,Varun
ORD00153,2025-07-09,CUST0287,Neha Gupta,North,Delhi,Furniture,Furniture,Bed Frame,2,46091,10,82963.8,74440.85,8522.95,Credit Card,Delivered,2025-07-12,Aman
ORD00650,2025-07-09,CUST0119,Kavya Gupta,South,Tamil Nadu,Electronics,Electronics,LED TV 55,1,61532,10,55378.8,46401.68,8977.12,Net Banking,Delivered,2025-07-14,Sonia
ORD00418,2025-07-10,CUST0151,Tanya Malhotra,South,Tamil Nadu,Appliances,Appliances,Washing Machine,5,37511,0,187555.0,138112.56,49442.44,Credit Card,Delivered,2025-07-14,Aman
ORD00190,2025-07-10,CUST0102,Rahul Joshi,North,Punjab,Appliances,Appliances,Washing Machine,1,51709,15,43952.65,41825.92,2126.73,Debit Card,Delivered,2025-07-14,Yash
ORD00794,2025-07-10,CUST0205,Kavya Joshi,East,West Bengal,Electronics,Electronics,Smartphone X,2,19552,15,33238.4,29400.61,3837.79,Credit Card,Delivered,2025-07-17,Aman
ORD00262,2025-07-11,CUST0105,Rohan Kumar,West,Goa,Electronics,Electronics,Laptop Pro 14,1,71172,0,71172.0,52494.17,18677.83,UPI,Delivered,2025-07-13,Deepak
ORD00904,2025-07-11,CUST0215,Amit Yadav,East,Odisha,Electronics,Electronics,Smartphone X,2,21089,10,37960.2,30270.31,7689.89,Credit Card,Delivered,2025-07-15,Raj
ORD00774,2025-07-11,CUST0156,Rohan Gupta,South,Kerala,Appliances,Appliances,Air Conditioner,5,39533,5,187781.75,148351.13,39430.62,Net Banking,Delivered,2025-07-12,Aman
ORD00736,2025-07-11,CUST0193,Amit Patel,West,Gujarat,Electronics,Electronics,Laptop Pro 14,5,69271,5,329037.25,305367.86,23669.39,UPI,Shipped,2025-07-18,Varun
ORD00469,2025-07-11,CUST0208,Ankit Sharma,North,Delhi,Furniture,Furniture,Bookshelf,2,9806,10,17650.8,15608.23,2042.57,UPI,Delivered,2025-07-18,Yash
ORD00079,2025-07-12,CUST0106,Rohan Singh,South,Telangana,Furniture,Furniture,Sofa Set,3,38009,20,91221.6,78754.13,12467.47,Debit Card,Shipped,2025-07-19,Kavita
ORD00273,2025-07-12,CUST0265,Tanya Joshi,West,Maharashtra,Furniture,Furniture,Bed Frame,5,26488,10,119196.0,116517.85,2678.15,UPI,Cancelled,2025-07-13,Pallavi
ORD00045,2025-07-13,CUST0256,Priya Singh,North,Uttar Pradesh,Appliances,Appliances,Washing Machine,5,24080,15,102340.0,91360.51,10979.49,Debit Card,Delivered,2025-07-19,Deepak
ORD00017,2025-07-13,CUST0169,Simran Kumar,South,Karnataka,Appliances,Appliances,Microwave Oven,1,12037,10,10833.3,9863.79,969.51,Net Banking,Delivered,2025-07-20,Raj
ORD00203,2025-07-13,CUST0143,Tanya Verma,North,Punjab,Appliances,Appliances,Mixer Grinder,1,5462,15,4642.7,4174.46,468.24,UPI,Shipped,2025-07-15,Tarun
ORD00663,2025-07-14,CUST0272,Aarav Verma,East,Odisha,Electronics,Electronics,Tablet Plus,2,26962,15,45835.4,47895.47,-2060.07,Credit Card,Delivered,2025-07-21,Aman
ORD00091,2025-07-14,CUST0217,Nisha Sharma,North,Haryana,Electronics,Electronics,Smartphone X,2,27627,20,44203.2,39137.84,5065.36,Net Banking,Shipped,2025-07-17,Mohit
ORD00288,2025-07-15,CUST0262,Neha Gupta,East,West Bengal,Furniture,Furniture,Sofa Set,1,64255,5,61042.25,47689.21,13353.04,UPI,Delivered,2025-07-16,Deepak
ORD00205,2025-07-15,CUST0135,Sneha Malhotra,East,West Bengal,Electronics,Electronics,Smartphone X,1,23296,10,20966.4,15945.53,5020.87,Cash on Delivery,Delivered,2025-07-20,Deepak
ORD00807,2025-07-15,CUST0277,Simran Joshi,West,Maharashtra,Furniture,Furniture,Sofa Set,2,57922,15,98467.4,93856.55,4610.85,UPI,Processing,2025-07-18,Kavita
ORD00824,2025-07-16,CUST0156,Rohan Gupta,South,Kerala,Electronics,Electronics,Wireless Headphones,1,5772,5,5483.4,4741.22,742.18,Credit Card,Cancelled,2025-07-17,Aman
ORD00118,2025-07-16,CUST0263,Aarav Sharma,North,Uttar Pradesh,Appliances,Appliances,Washing Machine,4,30531,10,109911.6,97319.98,12591.62,Credit Card,Delivered,2025-07-23,Tarun
ORD00991,2025-07-16,CUST0257,Amit Malhotra,West,Gujarat,Appliances,Appliances,Refrigerator,1,55302,15,47006.7,48269.98,-1263.28,Debit Card,Processing,2025-07-22,Varun
ORD00567,2025-07-16,CUST0250,Simran Kumar,South,Kerala,Electronics,Electronics,Tablet Plus,2,21001,15,35701.7,34078.98,1622.72,Debit Card,Processing,2025-07-19,Kavita
ORD00183,2025-07-16,CUST0107,Amit Malhotra,West,Rajasthan,Electronics,Electronics,LED TV 55,5,64809,5,307842.75,255520.87,52321.88,Credit Card,Delivered,2025-07-23,Sonia
ORD00399,2025-07-16,CUST0266,Manish Singh,West,Rajasthan,Electronics,Electronics,Smartphone X,3,23586,0,70758.0,62212.42,8545.58,Debit Card,Cancelled,2025-07-22,Aman
ORD00154,2025-07-18,CUST0145,Vikram Yadav,South,Karnataka,Electronics,Electronics,Tablet Plus,5,32726,10,147267.0,135280.79,11986.21,Net Banking,Delivered,2025-07-24,Varun
ORD00491,2025-07-19,CUST0107,Amit Malhotra,South,Telangana,Electronics,Electronics,Wireless Headphones,3,2483,10,6704.1,5915.02,789.08,Debit Card,Delivered,2025-07-22,Mohit
ORD00923,2025-07-19,CUST0143,Tanya Verma,West,Maharashtra,Electronics,Electronics,Tablet Plus,2,18364,15,31218.8,30022.72,1196.08,UPI,Cancelled,2025-07-26,Sonia
ORD00232,2025-07-19,CUST0207,Pooja Malhotra,East,West Bengal,Electronics,Electronics,Smartphone X,1,49658,5,47175.1,39270.15,7904.95,Net Banking,Shipped,2025-07-21,Tarun
ORD00098,2025-07-20,CUST0221,Arjun Mehta,South,Tamil Nadu,Accessories,Accessories,Mouse,2,879,10,1582.2,1509.48,72.72,Net Banking,Shipped,2025-07-21,Pallavi
ORD00502,2025-07-21,CUST0293,Nisha Singh,East,Bihar,Furniture,Furniture,Bookshelf,3,11265,10,30415.5,26791.55,3623.95,Cash on Delivery,Delivered,2025-07-23,Aman
ORD00237,2025-07-21,CUST0183,Tanya Patel,South,Telangana,Accessories,Accessories,Keyboard,1,4429,5,4207.55,3731.1,476.45,Credit Card,Shipped,2025-07-23,Mohit
ORD00033,2025-07-21,CUST0114,Priya Verma,North,Punjab,Electronics,Electronics,Tablet Plus,5,17646,5,83818.5,68433.76,15384.74,UPI,Delivered,2025-07-24,Aman
ORD00602,2025-07-21,CUST0210,Tanya Mehta,South,Karnataka,Accessories,Accessories,Phone Cover,1,634,10,570.6,478.5,92.1,Net Banking,Returned,2025-07-25,Varun
ORD00600,2025-07-22,CUST0124,Vikram Yadav,North,Punjab,Electronics,Electronics,LED TV 55,2,69635,10,125343.0,98815.48,26527.52,Credit Card,Delivered,2025-07-23,Deepak
ORD00199,2025-07-23,CUST0129,Meera Patel,West,Gujarat,Furniture,Furniture,Bed Frame,4,38918,0,155672.0,119378.26,36293.74,Credit Card,Delivered,2025-07-28,Raj
ORD00624,2025-07-23,CUST0268,Kavya Patel,South,Kerala,Accessories,Accessories,Webcam,1,4157,10,3741.3,3591.88,149.42,UPI,Delivered,2025-07-26,Tarun
ORD00396,2025-07-23,CUST0237,Tanya Patel,West,Goa,Accessories,Accessories,Phone Cover,5,1150,15,4887.5,4747.31,140.19,UPI,Delivered,2025-07-28,Deepak
ORD00839,2025-07-24,CUST0239,Sneha Singh,East,West Bengal,Appliances,Appliances,Air Conditioner,5,59079,5,280625.25,235303.57,45321.68,Cash on Delivery,Delivered,2025-07-27,Yash
ORD00493,2025-07-24,CUST0237,Tanya Patel,South,Kerala,Furniture,Furniture,Bookshelf,2,13916,10,25048.8,20358.91,4689.89,Cash on Delivery,Delivered,2025-07-29,Deepak
ORD00002,2025-07-24,CUST0293,Nisha Singh,West,Goa,Electronics,Electronics,Laptop Pro 14,4,60402,15,205366.8,212633.79,-7266.99,Net Banking,Delivered,2025-07-31,Pallavi
ORD00056,2025-07-24,CUST0176,Aarav Yadav,West,Rajasthan,Appliances,Appliances,Mixer Grinder,2,3684,20,5894.4,5529.04,365.36,UPI,Shipped,2025-07-29,Pallavi
ORD00124,2025-07-24,CUST0260,Sneha Kumar,North,Delhi,Accessories,Accessories,Mouse,5,1756,15,7463.0,7597.88,-134.88,Credit Card,Delivered,2025-07-26,Sonia
ORD00845,2025-07-25,CUST0295,Arjun Gupta,North,Haryana,Appliances,Appliances,Microwave Oven,5,7143,5,33929.25,26735.35,7193.9,UPI,Delivered,2025-08-01,Tarun
ORD00126,2025-07-26,CUST0248,Kavya Malhotra,South,Tamil Nadu,Appliances,Appliances,Washing Machine,5,28477,15,121027.25,117510.82,3516.43,Credit Card,Shipped,2025-08-01,Tarun
ORD00851,2025-07-26,CUST0251,Neha Singh,North,Uttar Pradesh,Electronics,Electronics,Laptop Pro 14,5,59243,15,251782.75,240069.41,11713.34,Net Banking,Delivered,2025-07-28,Tarun
ORD00870,2025-07-26,CUST0104,Pooja Verma,West,Rajasthan,Appliances,Appliances,Air Conditioner,3,52432,10,141566.4,115165.13,26401.27,UPI,Delivered,2025-07-28,Sonia
ORD00057,2025-07-26,CUST0231,Tanya Malhotra,North,Haryana,Appliances,Appliances,Air Conditioner,4,64493,10,232174.8,199358.27,32816.53,Cash on Delivery,Delivered,2025-07-28,Kavita
ORD00543,2025-07-26,CUST0121,Aarav Verma,North,Delhi,Appliances,Appliances,Microwave Oven,5,16637,10,74866.5,62521.18,12345.32,UPI,Shipped,2025-07-29,Deepak
ORD00752,2025-07-26,CUST0248,Kavya Malhotra,West,Maharashtra,Appliances,Appliances,Air Conditioner,1,46149,10,41534.1,32574.85,8959.25,UPI,Returned,2025-07-30,Pallavi
ORD00409,2025-07-27,CUST0238,Pooja Malhotra,West,Rajasthan,Appliances,Appliances,Washing Machine,3,28691,5,81769.35,75843.65,5925.7,UPI,Delivered,2025-07-31,Sonia
ORD00147,2025-07-27,CUST0141,Arjun Verma,East,West Bengal,Electronics,Electronics,LED TV 55,4,49506,15,168320.4,136009.81,32310.59,Cash on Delivery,Delivered,2025-07-29,Kavita
ORD00661,2025-07-27,CUST0287,Neha Gupta,South,Tamil Nadu,Electronics,Electronics,Wireless Headphones,5,2085,0,10425.0,7386.66,3038.34,Credit Card,Delivered,2025-07-28,Pallavi
ORD00837,2025-07-27,CUST0184,Tanya Verma,West,Gujarat,Accessories,Accessories,Keyboard,4,3049,10,10976.4,8436.65,2539.75,Net Banking,Delivered,2025-07-30,Kavita
ORD00821,2025-07-27,CUST0219,Sneha Joshi,West,Goa,Electronics,Electronics,Laptop Pro 14,4,59368,10,213724.8,187621.6,26103.2,Credit Card,Delivered,2025-08-02,Raj
ORD00342,2025-07-27,CUST0130,Meera Gupta,South,Telangana,Electronics,Electronics,Laptop Pro 14,5,76598,0,382990.0,279652.44,103337.56,Debit Card,Delivered,2025-07-28,Deepak
ORD00488,2025-07-29,CUST0104,Pooja Verma,South,Tamil Nadu,Electronics,Electronics,LED TV 55,2,56452,0,112904.0,82121.14,30782.86,Credit Card,Delivered,2025-08-04,Pallavi
ORD00590,2025-07-30,CUST0102,Rahul Joshi,North,Punjab,Electronics,Electronics,Smartphone X,3,18145,15,46269.75,39332.47,6937.28,Credit Card,Delivered,2025-07-31,Mohit
ORD00608,2025-07-30,CUST0228,Tanya Yadav,South,Karnataka,Electronics,Electronics,Wireless Headphones,4,1740,15,5916.0,5554.15,361.85,Credit Card,Returned,2025-08-03,Kavita
